TIMESTAMP,time,RECORD,BattVolt,PanTemp_Avg,IRTC_general_Avg,short_in_Avg,short_out_Avg,long_in_raw_Avg,long_out_raw_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_in_corr_Avg,long_out_corr_Avg,net_short_Avg,net_long_Avg,albedo_Avg,net_rad_Avg,VWC_5_Avg,VWC_15_Avg,VWC_30_Avg,SoilTemp_2_Avg,SoilTemp_7_Avg,SoilTemp_15_Avg
2016-07-18 22:45:00,22.75,1094,12.46,9.757353,7.29739,-3.204215,1.546347,-40.95217,0.4914578,7.354655,280.5046,310.0782,351.5219,-4.750562,-41.44363,-0.4836993,-46.19418,0.386,0.369,0.454,7.279,6.919,7.426
2016-07-18 23:00:00,23.00,1095,12.5,9.029636,5.953316,-3.365424,1.722947,-47.54033,-1.224082,6.536192,279.6862,299.411,345.7273,-5.088371,-46.31625,-0.5303136,-51.40462,0.385,0.369,0.453,5.925,5.514,5.948
2016-07-18 23:15:00,23.25,1096,12.38,8.269241,4.5818,-2.99102,1.632362,-45.75558,-1.93884,5.88266,279.0327,297.9636,341.7803,-4.623382,-43.81675,-0.5871532,-48.44012,0.385,0.37,0.453,4.543,4.06,4.423
2016-07-18 23:30:00,23.50,1097,12.49,7.605465,3.462352,-2.738501,5.36623,-41.252,1.98163,6.132765,279.2827,303.7041,346.9377,-8.104732,-43.23363,-1.982673,-51.33836,0.385,0.37,0.453,3.409,2.853,3.151
2016-07-18 23:45:00,23.75,1098,12.42,7.259083,2.949977,-2.367254,3.0903,-28.04625,1.062876,6.553547,279.7036,318.9901,348.0992,-5.457554,-29.10913,-1.479506,-34.56668,0.385,0.37,0.453,2.887,2.295,2.519
2016-07-19 00:00:00,0.00,1099,12.48,7.140666,2.834552,-1.879989,4.30892,-27.06921,1.708406,6.940224,280.0902,321.8907,350.6683,-6.188909,-28.77761,-2.425136,-34.96652,0.385,0.369,0.452,2.768,2.168,2.328
2016-07-19 00:15:00,0.25,1100,12.47,7.16365,2.994553,-3.285222,4.583927,-48.50465,-1.435117,7.223872,280.3738,301.8704,348.9399,-7.869149,-47.06953,-1.423097,-54.93868,0.385,0.369,0.452,2.929,2.304,2.398
2016-07-19 00:30:00,1.00,1101,12.39,7.177625,3.118651,-3.850239,5.366666,-55.74015,-2.236438,7.244596,280.3946,294.739,348.2427,-9.216906,-53.50371,-1.417608,-62.72062,0.384,0.369,0.452,3.055,2.384,2.416
2016-07-19 00:45:00,1.00,1102,12.46,7.198902,3.271111,-3.923373,5.392517,-60.33026,-4.50997,7.508203,280.6582,291.4685,347.2887,-9.315889,-55.82029,-1.398894,-65.13618,0.384,0.368,0.452,3.208,2.493,2.481
2016-07-19 01:00:00,1.00,1103,12.4,7.186309,3.296245,-3.814613,3.104959,-59.86572,-5.395966,6.938802,280.0888,289.0879,343.5577,-6.919573,-54.46976,-0.8325418,-61.38933,0.384,0.368,0.452,3.239,2.509,2.448
2016-07-19 01:15:00,1.00,1104,12.46,7.02055,3.02576,-2.831491,2.547301,-53.18442,-3.371036,6.291152,279.4411,292.552,342.3654,-5.378792,-49.81338,-1.060099,-55.19217,0.383,0.368,0.451,2.968,2.244,2.158
2016-07-19 01:30:00,1.00,1105,12.39,6.785412,2.648141,-2.053309,1.760284,-39.49827,-0.9911718,5.885776,279.0358,304.2359,342.743,-3.813594,-38.5071,-0.9612178,-42.32069,0.382,0.367,0.451,2.587,1.86,1.738
2016-07-19 01:45:00,1.00,1106,12.44,6.545293,2.278609,-1.955168,2.083045,-46.20605,-1.782042,5.608304,278.7583,296.1629,340.5869,-4.038213,-44.42401,-1.389736,-48.46222,0.382,0.367,0.451,2.215,1.481,1.322
2016-07-19 02:00:00,1.00,1107,12.37,6.273551,1.831654,-2.686348,1.413885,-54.18193,-2.997129,5.213705,278.3637,286.2531,337.4378,-4.100233,-51.1848,-0.5517206,-55.28504,0.381,0.367,0.451,1.766,1.01,0.819
2016-07-19 02:15:00,1.00,1108,12.43,5.93176,1.231031,-2.428407,1.534482,-53.27147,-3.895668,4.680383,277.8304,284.562,333.9378,-3.962889,-49.3758,-0.7423543,-53.33869,0.381,0.366,0.451,1.162,0.376,0.152
2016-07-19 02:30:00,1.00,1109,12.33,5.550567,0.5663481,-1.753973,1.823926,-43.69319,-1.689402,4.486006,277.636,293.1953,335.1991,-3.577899,-42.00379,-1.130823,-45.58169,0.381,0.366,0.451,0.49,-0.323,-0.58
2016-07-19 02:45:00,1.00,1110,12.42,5.281429,0.130337,-0.9911892,2.021365,-32.0703,0.7235202,4.63645,277.7864,305.5491,338.343,-3.012554,-32.79382,-2.792681,-35.80638,0.381,0.366,0.451,0.047,-0.774,-1.059
2016-07-19 03:00:00,1.00,1111,12.41,5.149913,-0.02437392,-1.924071,1.416408,-45.14607,-1.05561,4.556789,277.7068,292.0862,336.1766,-3.34048,-44.09046,-0.7619289,-47.43094,0.38,0.366,0.451,-0.11,-0.946,-1.27
2016-07-19 03:15:00,1.00,1112,12.33,5.003125,-0.2666519,-2.207808,1.941908,-52.69498,-2.037656,4.393592,277.5436,283.7455,334.4028,-4.149716,-50.65732,-0.9216491,-54.80704,0.38,0.366,0.45,-0.354,-1.196,-1.543
2016-07-19 03:30:00,1.00,1113,12.4,4.79369,-0.6166201,-2.711354,1.353217,-58.17796,-4.471133,3.960047,277.11,276.1656,329.8724,-4.064571,-53.70683,-0.5101542,-57.77139,0.38,0.365,0.45,-0.705,-1.587,-1.961
2016-07-19 03:45:00,1.00,1114,12.33,4.507122,-1.094645,-2.258631,1.863284,-52.95661,-1.570804,3.675054,276.825,280.013,331.3989,-4.121915,-51.38581,-0.8580052,-55.50772,0.38,0.365,0.45,-1.187,-2.103,-2.506
2016-07-19 04:00:00,1.00,1115,12.38,4.239225,-1.524649,-2.015475,1.706466,-48.14523,-2.171959,3.420699,276.5707,283.6024,329.5757,-3.721941,-45.97326,-1.189006,-49.69521,0.38,0.365,0.45,-1.621,-2.568,-3.002
2016-07-19 04:15:00,1.00,1116,12.32,4.010923,-1.866748,-0.7945291,2.193865,-33.05109,-0.4990824,3.593927,276.7439,299.529,332.081,-2.988394,-32.55201,-0.7499474,-35.54041,0.38,0.365,0.45,-1.97,-2.927,-3.391
2016-07-19 04:30:00,1.00,1117,12.37,3.997709,-1.760466,-0.2320033,4.395792,-31.99798,0.06122777,4.43578,277.5858,304.6494,336.7086,-4.627796,-32.05921,-2.810255,-36.68701,0.379,0.365,0.45,-1.867,-2.807,-3.301
2016-07-19 04:45:00,1.00,1118,12.3,4.214865,-1.268862,-2.369124,1.749721,-40.00654,-2.329091,4.711938,277.8619,297.9802,335.6577,-4.118845,-37.67745,-0.8063474,-41.79629,0.379,0.365,0.45,-1.371,-2.288,-2.812
2016-07-19 05:00:00,1.00,1119,12.36,4.39978,-0.9032382,-0.008569834,3.116282,-14.53388,1.483628,4.868132,278.0181,324.2159,340.2335,-3.124851,-16.0175,INF,-19.14235,0.379,0.364,0.45,-1.001,-1.871,-2.412
2016-07-19 05:15:00,1.00,1120,12.29,4.710543,-0.2118642,-1.864177,2.629412,-33.23395,-2.360532,5.768243,278.9182,309.9214,340.7948,-4.493588,-30.87341,-1.124117,-35.367,0.379,0.364,0.45,-0.304,-1.13,-1.679
2016-07-19 05:30:00,1.00,1121,12.35,5.018087,0.3510204,-1.264728,1.843498,-30.54161,-2.622072,5.675483,278.8255,312.1575,340.077,-3.108226,-27.91954,INF,-31.02777,0.378,0.364,0.45,0.267,-0.511,-1.067
2016-07-19 05:45:00,1.00,1122,12.34,5.262413,0.835719,0.7186804,2.79867,-17.04458,-2.294885,6.052101,279.2021,327.5103,342.2599,-2.079989,-14.7497,2.977169,-16.82969,0.378,0.364,0.45,0.755,0.027,-0.527
2016-07-19 06:00:00,6.00,1123,12.28,5.598393,1.534374,5.692982,4.244597,-20.74304,-3.418413,7.062435,280.2124,328.8264,346.151,1.448385,-17.32463,0.7208395,-15.87624,0.377,0.364,0.45,1.458,0.777,0.232
2016-07-19 06:15:00,6.25,1124,12.35,5.981504,2.235369,8.596375,3.789406,-32.76318,-3.347837,6.86702,280.017,315.8316,345.2469,4.80697,-29.41535,0.4176649,-24.60838,0.377,0.364,0.45,2.169,1.529,0.986
2016-07-19 06:30:00,6.50,1125,12.3,6.247785,2.734277,16.46119,5.919631,-27.09003,-3.39351,7.280331,280.4303,323.5676,347.2641,10.54156,-23.69652,0.3695415,-13.15496,0.377,0.364,0.45,2.674,2.065,1.533
2016-07-19 06:45:00,6.75,1126,12.38,6.553395,3.327873,31.28772,9.087019,-34.33812,-4.347522,7.966789,281.1168,319.7666,349.7572,22.2007,-29.99059,0.2931907,-7.789895,0.377,0.364,0.45,3.271,2.699,2.185
2016-07-19 07:00:00,7.00,1127,12.32,6.903372,3.976614,49.61062,11.62028,-34.96362,-5.302739,8.396568,281.5465,321.3108,350.9717,37.99035,-29.66088,0.234925,8.329464,0.377,0.364,0.45,3.925,3.405,2.908
2016-07-19 07:15:00,7.25,1128,12.49,7.2786,4.687908,68.64385,14.62192,-39.55323,-6.166337,9.056747,282.2067,320.0748,353.4617,54.02193,-33.38689,0.2130981,20.63504,0.377,0.364,0.45,4.64,4.171,3.688
2016-07-19 07:30:00,7.50,1129,12.53,7.69173,5.455232,99.71078,19.27722,-39.58852,-6.07467,9.562809,282.7128,322.6263,356.1401,80.43356,-33.51385,0.1932964,46.9197,0.377,0.364,0.449,5.414,5.004,4.537
2016-07-19 07:45:00,7.75,1130,12.67,8.140189,6.338072,101.7157,18.83552,-39.31897,-7.694341,9.988642,283.1386,325.0822,356.7068,82.88017,-31.62463,0.1853565,51.25554,0.377,0.364,0.449,6.301,5.927,5.48
2016-07-19 08:00:00,8.00,1131,12.72,8.595449,7.222652,127.7751,22.66963,-41.09458,-7.450473,10.311,283.461,324.969,358.6131,105.1054,-33.6441,0.1777307,71.46133,0.377,0.363,0.449,7.194,6.857,6.431
2016-07-19 08:15:00,8.25,1132,12.96,9.062569,8.136456,173.9047,29.65979,-38.77575,-6.966166,10.67482,283.8248,329.1711,360.9807,144.2449,-31.80959,0.1730091,112.4353,0.377,0.363,0.449,8.11,7.824,7.423
2016-07-19 08:30:00,8.50,1133,13.07,9.663972,9.45425,264.2504,42.58581,-39.82378,-7.442574,11.60662,284.7566,332.9805,365.3617,221.6646,-32.38121,0.1618151,189.2834,0.377,0.363,0.449,9.43,9.15,8.76
2016-07-19 08:45:00,8.75,1134,13.07,10.51902,11.22759,325.5541,51.85838,-47.83966,-8.663117,12.60331,285.7533,330.2114,369.3879,273.6957,-39.17655,0.158275,234.5192,0.377,0.363,0.449,11.21,10.97,10.59
2016-07-19 09:00:00,9.00,1135,13.22,11.32205,12.66607,241.6644,38.81402,-39.22925,-9.047726,12.29702,285.447,337.202,367.3835,202.8504,-30.18153,0.1599663,172.6689,0.377,0.362,0.449,12.67,12.49,12.13
2016-07-19 09:15:00,9.25,1136,13.43,11.75129,13.3964,306.1194,50.24509,-35.19263,-6.278259,12.34147,285.4915,341.4734,370.3878,255.8743,-28.91437,0.1625818,226.9599,0.377,0.362,0.449,13.4,13.28,12.96
2016-07-19 09:30:00,9.50,1137,13.39,12.1343,14.05656,296.1808,48.59631,-40.00608,-5.431911,12.46771,285.6177,337.3265,371.9006,247.5844,-34.57417,0.1620869,213.0103,0.377,0.362,0.449,14.07,14.01,13.73
2016-07-19 09:45:00,9.75,1138,13.34,12.42887,14.5396,287.1129,46.6301,-43.72792,-5.51831,12.60188,285.7519,334.3138,372.5234,240.4828,-38.20961,0.1606544,202.2732,0.377,0.362,0.449,14.55,14.56,14.31
2016-07-19 10:00:00,10.00,1139,13.81,12.62691,14.82083,353.991,57.90813,-55.39259,-3.104632,12.69149,285.8415,323.1242,375.4121,296.0829,-52.28796,0.161082,243.7949,0.377,0.361,0.449,14.84,14.89,14.67
2016-07-19 10:15:00,10.25,1140,13.81,12.87921,15.30162,624.027,104.7818,-67.70528,2.809761,13.87565,287.0256,317.1453,387.6603,519.2451,-70.51503,0.1660265,448.7301,0.377,0.361,0.449,15.31,15.42,15.23
2016-07-19 10:30:00,10.50,1141,13.92,13.70825,17.05794,543.8847,86.65836,-56.27613,-2.367732,15.24982,288.3998,335.9758,389.8842,457.2263,-53.90841,0.1557032,403.3179,0.378,0.361,0.448,17.06,17.23,17.05
2016-07-19 10:45:00,10.75,1142,13.78,14.21907,17.67904,255.7717,38.60354,-49.60547,-6.261243,13.66912,286.8191,334.123,377.4672,217.1681,-43.34423,0.1500747,173.8239,0.378,0.361,0.448,17.7,17.98,17.87
2016-07-19 11:00:00,11.00,1143,14,14.09757,17.24919,418.0449,68.17825,-62.25819,0.2657486,13.19406,286.344,318.927,381.4509,349.8666,-62.52394,0.1598856,287.3427,0.378,0.361,0.448,17.27,17.58,17.53
2016-07-19 11:15:00,11.25,1144,13.85,14.38951,18.0193,606.7852,98.50005,-63.87618,5.703125,14.54743,287.6974,324.5708,394.1501,508.2851,-69.5793,0.1586173,438.7058,0.379,0.361,0.448,18.02,18.51,18.57
2016-07-19 11:30:00,11.50,1145,13.73,15.01626,18.85727,735.8452,119.503,-56.90326,9.281157,15.29743,288.4474,335.612,401.7964,616.3421,-66.18442,0.1601286,550.1577,0.379,0.361,0.448,18.87,19.46,19.52
2016-07-19 11:45:00,11.75,1146,13.96,15.37369,19.36989,524.0345,82.51283,-67.07389,2.267946,15.67064,288.8206,327.473,396.8148,441.5217,-69.34184,0.1529099,372.1798,0.379,0.361,0.448,19.38,20.08,20.16
2016-07-19 12:00:00,12.00,1147,13.69,15.56213,19.47317,601.9542,96.20359,-68.8494,5.806398,15.79242,288.9424,326.3636,401.0194,505.7506,-74.65579,0.1557927,431.0948,0.378,0.361,0.448,19.49,20.32,20.46
2016-07-19 12:15:00,12.25,1148,13.8,15.71432,19.52965,481.1616,76.48893,-60.53875,3.243695,15.69502,288.845,334.1438,397.9263,404.6726,-63.78244,0.1557376,340.8902,0.378,0.36,0.448,19.54,20.49,20.71
2016-07-19 12:30:00,12.50,1149,13.7,15.6065,19.011,699.7808,114.9436,-73.14496,12.36044,15.13645,288.2864,318.5028,404.0082,584.8372,-85.5054,0.16209,499.3318,0.379,0.36,0.448,19.03,20.09,20.37
2016-07-19 12:45:00,12.75,1150,13.9,15.82147,19.2189,783.39,124.5772,-74.34367,11.91123,17.61125,290.7612,330.9171,417.172,658.8127,-86.2549,0.1553345,572.5579,0.379,0.36,0.447,19.22,20.58,20.95
2016-07-19 13:00:00,13.00,1151,13.72,16.11712,19.63468,728.1052,117.2196,-72.88017,11.26212,16.10038,289.2504,324.0269,408.1692,610.8856,-84.1423,0.157269,526.7433,0.38,0.36,0.447,19.65,20.95,21.4
2016-07-19 13:15:00,13.25,1152,13.79,16.17068,19.62604,869.4412,140.4233,-85.83379,15.78851,16.89698,290.047,315.455,417.0773,729.0179,-101.6223,0.159194,627.3956,0.38,0.36,0.447,19.64,20.93,21.49
2016-07-19 13:30:00,13.50,1153,13.77,16.25123,19.63319,473.1197,73.8931,-73.12537,5.933499,16.29878,289.4488,324.8662,403.925,399.2266,-79.05886,0.1516732,320.1678,0.38,0.36,0.447,19.65,20.97,21.59
2016-07-19 13:45:00,13.75,1154,13.9,16.05281,19.0557,370.262,60.03426,-53.33022,3.959163,14.84701,287.997,336.7469,394.0363,310.2277,-57.28938,0.1606118,252.9383,0.38,0.36,0.447,19.08,20.39,21.05
2016-07-19 14:00:00,14.00,1155,13.83,15.5581,17.61417,882.5452,147.0587,-75.31718,22.5808,15.72307,288.873,319.5402,417.4381,735.4864,-97.89797,0.1652924,637.5884,0.38,0.36,0.447,17.64,19.21,19.97
2016-07-19 14:15:00,14.25,1156,13.84,15.44445,17.28248,489.1134,77.59872,-69.4074,8.623743,16.51697,289.667,329.7827,407.8138,411.5147,-78.03114,0.1544538,333.4836,0.38,0.36,0.447,17.29,19.02,19.8
2016-07-19 14:30:00,14.50,1157,13.87,15.52092,17.08676,640.7946,103.8809,-79.97292,12.06272,17.24583,290.3958,323.2558,415.2914,536.9137,-92.03564,0.1554348,444.878,0.379,0.359,0.447,17.09,19.08,19.94
2016-07-19 14:45:00,14.75,1158,13.8,15.58444,17.40719,278.7645,43.91173,-68.97044,-0.1958983,15.19193,288.3419,322.9734,391.7479,234.8527,-68.77454,0.1545329,166.0782,0.38,0.359,0.447,17.42,19.07,19.95
2016-07-19 15:00:00,15.00,1159,13.91,15.30634,16.88972,380.8389,63.49165,-70.15828,7.398958,14.39702,287.547,317.4756,395.0328,317.3473,-77.55724,0.1631878,239.7901,0.379,0.359,0.447,16.91,18.4,19.3
2016-07-19 15:15:00,15.25,1160,13.72,15.08327,16.18092,539.1596,91.22849,-84.28293,9.494022,15.51446,288.6645,309.4107,403.1877,447.9311,-93.77695,0.1627648,354.1541,0.379,0.359,0.447,16.19,17.93,18.87
2016-07-19 15:30:00,15.50,1161,13.8,15.12982,15.86069,717.4756,123.145,-88.08638,16.11079,16.56804,289.718,311.3866,415.5837,594.3306,-104.1972,0.1648093,490.1334,0.379,0.359,0.447,15.87,17.99,18.95
2016-07-19 15:45:00,15.75,1162,13.79,15.47697,16.44592,378.655,60.83866,-85.60075,2.406435,17.16025,290.3102,317.1716,405.1788,317.8164,-88.00718,0.1459262,229.8092,0.379,0.359,0.447,16.44,18.66,19.64
2016-07-19 16:00:00,16.00,1163,13.89,15.5445,16.95944,184.7613,29.26373,-62.89902,-1.999114,14.90099,288.051,327.4594,388.3593,155.4976,-60.89991,0.1559537,94.59766,0.379,0.359,0.447,16.97,18.62,19.58
2016-07-19 16:15:00,16.25,1164,13.74,15.28518,16.43191,441.0089,78.77272,-66.8606,9.044719,14.90294,288.0529,323.5167,399.422,362.2362,-75.90532,0.1727695,286.3309,0.379,0.358,0.447,16.45,18.04,19.02
2016-07-19 16:30:00,16.50,1165,13.88,15.29795,16.47478,219.9107,35.84208,-78.12882,-2.948371,15.67756,288.8275,316.4635,391.644,184.0686,-75.18045,0.1584975,108.8882,0.379,0.358,0.447,16.47,18.1,19.08
2016-07-19 16:45:00,16.75,1166,13.85,15.24758,16.32131,347.7397,62.85567,-70.57478,4.309119,15.32662,288.4766,322.0981,396.982,284.884,-74.8839,0.1725222,210.0001,0.379,0.358,0.447,16.33,17.91,18.89
2016-07-19 17:00:00,17.00,1167,13.74,15.26522,16.4707,176.9179,29.22869,-68.7241,-4.448159,15.19226,288.3423,323.2181,387.4941,147.6892,-64.27595,0.1622008,83.41322,0.379,0.358,0.447,16.47,17.92,18.88
2016-07-19 17:15:00,17.25,1168,13.83,15.13114,16.35126,250.9649,45.83282,-61.43621,0.2459744,14.75584,287.9058,328.1353,389.8175,205.132,-61.68219,0.1751579,143.4499,0.378,0.358,0.447,16.36,17.61,18.55
2016-07-19 17:30:00,17.50,1169,13.76,15.07048,16.31045,173.838,29.62281,-66.96814,-4.80546,15.21481,288.3648,325.0924,387.2551,144.2152,-62.16267,0.1680927,82.05253,0.378,0.358,0.447,16.31,17.51,18.44
2016-07-19 17:45:00,17.75,1170,13.88,15.04094,16.19798,285.6732,54.19517,-76.50842,0.3955007,15.30052,288.4505,316.021,392.9249,231.478,-76.90392,0.1813127,154.5741,0.378,0.357,0.447,16.2,17.43,18.33
2016-07-19 18:00:00,18.00,1171,13.82,15.09374,16.42919,136.4326,22.57475,-64.04465,-8.151204,15.18887,288.3389,327.8752,383.7686,113.8579,-55.89344,0.1653792,57.96446,0.378,0.357,0.447,16.43,17.52,18.4
2016-07-19 18:15:00,18.25,1172,13.86,15.07077,16.3636,227.456,43.15248,-72.71927,-3.641745,15.13167,288.2817,318.8904,387.968,184.3035,-69.07752,0.1756536,115.226,0.378,0.357,0.447,16.37,17.47,18.33
2016-07-19 18:30:00,18.50,1173,13.79,15.00429,16.37971,131.8081,23.18748,-61.4091,-6.19648,14.44969,287.5997,326.5065,381.7191,108.6206,-55.21262,0.1722644,53.40796,0.377,0.357,0.447,16.39,17.3,18.14
2016-07-19 18:45:00,18.75,1174,13.19,14.79565,16.0729,113.9,19.51315,-58.11586,-6.346126,14.33952,287.4895,329.2053,380.975,94.38683,-51.76974,0.1708723,42.61709,0.378,0.357,0.447,16.08,16.89,17.71
2016-07-19 19:00:00,19.00,1175,12.82,14.59643,15.90552,69.21236,11.6656,-43.61916,-8.274354,13.97187,287.1219,341.7249,377.0697,57.54677,-35.34481,0.1687497,22.20196,0.378,0.356,0.447,15.92,16.53,17.3
2016-07-19 19:15:00,19.25,1176,13.06,14.36413,15.61481,78.74252,14.65916,-44.61442,-7.707779,13.51328,286.6633,338.2744,375.181,64.08336,-36.90664,0.1846811,27.17672,0.377,0.356,0.447,15.63,16.1,16.82
2016-07-19 19:30:00,19.50,1177,13.12,13.95404,14.80356,151.3184,33.98676,-74.63822,-4.633924,13.08171,286.2317,305.9505,375.9548,117.3316,-70.0043,0.2127529,47.32733,0.378,0.356,0.447,14.82,15.26,15.93
2016-07-19 19:45:00,19.75,1178,13.19,13.59738,14.26434,77.57916,14.06579,-63.77395,-9.182697,13.15815,286.3081,317.2201,371.8113,63.51337,-54.59125,0.1809653,8.922126,0.377,0.356,0.446,14.27,14.59,15.2
2016-07-19 20:00:00,20.00,1179,12.87,13.39053,13.96959,67.26723,12.15646,-37.44204,-7.122949,13.25152,286.4015,344.0492,374.3683,55.11077,-30.31909,0.1804122,24.79168,0.377,0.356,0.446,13.97,14.25,14.82
2016-07-19 20:15:00,20.25,1180,12.62,13.30931,13.97918,39.81104,6.435513,-54.18805,-10.38135,12.72592,285.8759,324.5121,368.3188,33.37552,-43.8067,0.1602218,-10.43117,0.377,0.356,0.446,13.99,14.16,14.68
2016-07-19 20:30:00,20.50,1181,12.62,13.05636,13.55955,21.97065,3.654736,-32.73306,-7.93396,12.02086,285.1708,342.2435,367.0426,18.31591,-24.79909,0.1676148,-6.483182,0.377,0.355,0.446,13.57,13.68,14.17
2016-07-19 20:45:00,20.75,1182,12.5,12.75908,13.0993,17.89391,3.846775,-32.61702,-7.109644,11.85873,285.0087,341.5071,367.0145,14.04713,-25.50737,0.2151212,-11.46024,0.376,0.355,0.446,13.11,13.15,13.6
2016-07-19 21:00:00,21.00,1183,12.56,12.49789,12.67425,8.139871,2.265077,-25.19327,-8.075217,11.47814,284.6281,346.9411,364.0592,5.874793,-17.11805,INF,-11.24326,0.376,0.355,0.446,12.68,12.67,13.07
2016-07-19 21:15:00,21.25,1184,12.5,11.98682,11.70215,4.862343,4.504416,-10.12652,-1.462395,9.143255,282.2932,349.9503,358.6145,0.3579277,-8.66413,0.3219244,-8.306203,0.377,0.356,0.447,11.71,11.63,12
2016-07-19 21:30:00,21.50,1185,12.54,11.15185,10.27177,7.040663,5.74177,-9.373401,2.238239,8.024598,281.1746,345.0218,356.6335,1.298893,-11.61164,0.9175239,-10.31275,0.379,0.357,0.45,10.28,10.01,10.35
2016-07-19 21:45:00,21.75,1186,12.46,10.3402,8.830721,0.249661,5.438913,-16.89267,1.881678,7.708115,280.8581,335.9093,354.6836,-5.189252,-18.77434,5.565273,-23.9636,0.38,0.358,0.451,8.83,8.48,8.75
2016-07-19 22:00:00,22.00,1187,12.51,9.659963,7.59337,-2.222196,4.456304,-8.920619,2.634113,7.63025,280.7802,343.4902,355.045,-6.678501,-11.55473,-2.029012,-18.23323,0.381,0.359,0.451,7.577,7.218,7.422
